Breadcrumb(Category),Product Name,Category,Pricing,Available Size,Title of Description,General Description (Itemization),Tale of SIze,Keywords,Image URL,General Description,Review Count,Review Details
トップ / ユニセックス / ウェア・服 / アウター / ジャケット / オリジナルス / ベッケンバウアー / トラックジャケット（ジェンダーニュートラル）,トラックジャケット（ジェンダーニュートラル）,オリジナルス,"13,200","3XS,2XS,XS,S,M,L,XL,2XL,3XL",リサイクル素材を一部使用した、アーカイブ風トラックジャケット。,"オーバーサイズ,ダブルフルジップの前開き / スタンドカラー,ポリエステル100％（トリコット）,両サイドにジップポケット,リブ仕上げの袖口と裾,*着用画像に関して：画像の光の加減により、実際の商品の色と若干異なる場合がございます。ご了承ください。,商品番号：,色：,ナイトインディゴ,生産国：,Cambodia,China","{'胸囲': {'3XS': '110cm', '2XS': '114cm', 'XS': '118cm', 'S': '120cm', 'M': '126cm', 'L': '129cm', 'XL': '135cm', '2XL': '141cm', '3XL': '148cm'}, 'うしろ着丈': {'3XS': '66.8cm', '2XS': '67.4cm', 'XS': '68cm', 'S': '69.5cm', 'M': '72cm', 'L': '73cm', 'XL': '74cm', '2XL': '75.7cm', '3XL': '77.4cm'}}","ウェア・服,アウター,ジャケット,ジャージ,オリジナルス,ベッケンバウアー,リサイクル素材一部使用,HBN85","https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-on_model-standard_unisex_pair_shot-QKrTu9VVyh.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-52-lD3IkGPtpR.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-53-YpUbocI5EI.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-on_model-standard_unisex_back_view-9OvhAfxO1K.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-on_model-standard_view-mzgpf2H9JO.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-on_model-back_view-XOYV67aATd.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-on_model-walking_view-EFgWMUCSWb.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-3d_torso-front_center_view-QduYuccoiL.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-on_model-detail_view_1-mL5KvoFwhv.jpg,https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-on_model-detail_view_2-WdEVCVFt28.jpg",60年代に登場したベッケンバウアートラックスーツは長年にわたり愛され続け、そのタイムレスなルックスは今もなお進化を続けている。本モデルは70年代のアーカイブモデルをデザインソースに、日本で開発されたエクスクルーシブモデル。控えめなロゴを胸位置より低く配置し、現代のスタイルに合わせたビッグシルエットを採用しており、クラシックなトラックスーツに仕上げている。第三弾となる本モデルのメインビジュアルには、次世代を担う4人組のインディロックバンド「DYGL」を起用。DYGLのレコーディングスタジオで撮り下ろした、トラックスーツを自然体で着こなすスタイリングにも注目。,39,"[{'Reviewer Id': 'pussan', 'Date': '2023-11-03', 'Review Descriptions': 'デザイン共に機能性が最高です。着心地もgood。 162センチで骨格大きめ女子ですが、Ｍサイズでもルーズに着こなせます。', 'Rating': '5'}, {'Reviewer Id': 'taiyo', 'Date': '2023-10-16', 'Review Descriptions': '着心地もとっても良く、今の季節とっても活躍します！ サイズ感は大きめです。いつもMサイズでゆるっと着るのですがSサイズで充分にゆったり着れました！', 'Rating': '5'}, {'Reviewer Id': 'goemon', 'Date': '2023-10-08', 'Review Descriptions': 'サイズ感は少し大きめで、大柄な私にはありがたいです。最高にカッコイイ色合いとシルエットです。是非お薦めしたいです。', 'Rating': '5'}, {'Reviewer Id': 'keeebn01245', 'Date': '2023-10-31', 'Review Descriptions': 'サイズ感、素材感、色味全てが今の気分に合う。スラックス、デニム、カーゴ何にでも合わせられる。セットアップで買うのもおすすめ', 'Rating': '5'}, {'Reviewer Id': 'poipoi38', 'Date': '2024-03-01', 'Review Descriptions': '長年SSTを愛用しています。初めてSST以外のジャージを購入致しましたが、このジャージ着やすくて動きやすいです！生地が薄めなので着用していて圧迫感がなく、特に3本線が独立の縫製ではないので腕がものすごく動かしやすいです。胸囲115cmです、SSTを購入する際はいつも4XLか5XLなのですが今回はXLを購入させて頂きました！まだ身幅に余裕がありゆったり着れます。', 'Rating': '5'}, {'Reviewer Id': 'uuu22', 'Date': '2023-11-09', 'Review Descriptions': '丈感もちょうどよくて、風を通さない生地になっていて薄く見えるけど思ったよりあったかいです！！！、合わせやすくてかわいい', 'Rating': '5'}, {'Reviewer Id': 'akkun', 'Date': '2023-04-29', 'Review Descriptions': '178cm痩せ型で3Lですが、今時な感じでルーズに着用出来ていまの時期ヘビロテしてます。 少しチャックがしづらいです。元からなのか分かりませんが、、。', 'Rating': '5'}, {'Reviewer Id': 'maru2543', 'Date': '2023-10-11', 'Review Descriptions': '168cm太め体型の私でも3XLでゆったり着れて着心地も抜群に良かった♪ 品切れ多いけど、色違いも再入荷したら買ってみたいと思える品だった。', 'Rating': '5'}, {'Reviewer Id': 'shingo3324', 'Date': '2023-10-02', 'Review Descriptions': '秋�の季節に、ピッタリな エンジカラーのジャケットが気に入りました。 カラーリングがお洒落なので、気軽にお洒落コーディネートがしやすいです。', 'Rating': '5'}, {'Reviewer Id': 'lucky7878', 'Date': '2024-02-29', 'Review Descriptions': '発売日に新色全て購入しました。お気に入りはクリアブラウン/ナイトインディゴ。これまでに無い優しいアースカラーが馴染む。次に明るめグリーンはこれからの新緑にとても合うと思います。最後に黒にパープルラインはキレイめコーデで納得できる。', 'Rating': '5'}]"
トップ / メンズ / ウェア・服 / トップス / ジャージ / オリジナルス / ベッケンバウアー / アディカラー クラシック / アディカラー クラシックス ベッケンバウアー トラックトップ（ジャージ）,アディカラー クラシックス ベッケンバウアー トラックトップ（ジャージ）,オリジナルス,"13,200","XS,S,M,L,XL,2XL,3XL",リサイクル&再生可能素材を一部使用したトップス。,"スリムフィット,フルジップ / リブ仕上げのスタンドカラー,ポリエステル100％（トリコット）,綿52% / リサイクルポリエステル48%（ピケ）,サイドにジップポケット,リブ仕上げの裾と袖口,商品番号：,色：,ブラック/ブラック,生産国：,Pakistan","{'胸囲': {'XS': '95cm', 'S': '98cm', 'M': '103cm', 'L': '105cm', 'XL': '110cm', '2XL': '116cm', '3XL': '123cm'}, 'うしろ着丈': {'XS': '64cm', 'S': '65cm', 'M': '66cm', 'L': '66cm', 'XL': '67cm', '2XL': '69cm', '3XL': '70cm'}, '袖口幅': {'XS': '19cm', 'S': '19cm', 'M': '20cm', 'L': '20cm', 'XL': '20cm', '2XL': '20cm', '3XL': '21cm'}}","ウェア・服,トップス,ジャージ,オリジナルス,ベッケンバウアー,アディカラー,クラシックス,アディカラー クラシック,リサイクル素材と再生可能素材,EEP84","https://shop.adidas.jp/photo/IY/IY8077/s-IY8077-on_model-standard_view-isQUT2ts83.jpg,https://shop.adidas.jp/photo/IY/IY8077/s-IY8077-on_model-back_view-sRKMGIZaJE.jpg,https://shop.adidas.jp/photo/IY/IY8077/s-IY8077-on_model-walking_view-fwrnoKoAcV.jpg,https://shop.adidas.jp/photo/IY/IY8077/s-IY8077-3d_torso-front_center_view-Iv0Nx9hDMw.jpg,https://shop.adidas.jp/photo/IY/IY8077/s-IY8077-on_model-detail_view_1-nCSqQKOs8B.jpg,https://shop.adidas.jp/photo/IY/IY8077/s-IY8077-on_model-detail_view_2-7qKPD6pg9E.jpg","歴史が正しい方向に向かうこともある。アディダスのアーカイブモデルを復刻したこのシグネチャートラックトップは、タイムレスなルックスが魅力。トレフォイルロゴの刺しゅうでひねりを効かせ、とびきりソフトなコットン混紡素材を使用した、デイリーウェアにぴったりの一着。スリムフィットのフルジップの作りが、どんなコーディネートもスタイリッシュにまとめてくれる。おすすめのポイントは、かっちりとした雰囲気を演出するスタンドカラー。 

リサイクル素材と再生可能素材をブレンドした生地を70%以上使用したウェア。",27,"[{'Reviewer Id': 'SHE18', 'Date': '2024-01-21', 'Review Descriptions': 'ブラック×ホワイトがようやく再入荷し、購入できた。 緩く着たいため176cm58kgで2XLを購入しました。 タイトなデザインのため、緩く着たい方は2サイズアップをオススメします。', 'Rating': '5'}, {'Reviewer Id': 'Sato', 'Date': '2023-06-11', 'Review Descriptions': '身長186体重71の体型で2XLにしました。袖丈と着丈短過ぎず長過ぎず身幅もタイト目です。 生地はしっかりしてて縫製もきれいでした。', 'Rating': '4'}, {'Reviewer Id': 'tuna', 'Date': '2023-07-20', 'Review Descriptions': '品物は無茶苦茶、格好良いのに内側の柄にもと黒い二つのシミがあり、どうやっても消えない 返品しようとも思いましたがめんどくさいのでこのまま着ます(涙)', 'Rating': '1'}, {'Reviewer Id': 'yk138', 'Date': '2023-10-04', 'Review Descriptions': '色、フィット感、丈感、品質、着心地、全て大満足です。同モデルで他色のリリースを期待します。【欲しい色：ブラウン・キャメル・ベージュ】', 'Rating': '5'}, {'Reviewer Id': 'sukeshin', 'Date': '2024-02-16', 'Review Descriptions': 'ベッケンバウアーの生地はしっかりしていて気にいってます。ダブルジップなのもいいです。襟にもう少し張があってもいいかなとは思います。', 'Rating': '4'}, {'Reviewer Id': 'ken31', 'Date': '2024-02-06', 'Review Descriptions': 'オンラインで2023年12月に赤白のベッケンバウアーを購入して着心地がよかったので2024年2月に黒黒のベッケンバウアーを購入するも、ジッパーがズレて閉まる事がありました。 何度か試すも何回かに１度はジッパーがズレて閉まる事があり、赤白の同モデルではスムーズにジッパーが開閉するのに黒黒のモデルはスムーズにジッパーが開閉しないので不良交換でメールをしたが、サポート側からはこちら側の締め方が悪いと返信がきました。 納得いかないけど諦めるしかないので残念です。 店舗に置いている商品に関しては、オンラインで購入するより店舗で試着してから購入する事を強くお薦めします。', 'Rating': '1'}, {'Reviewer Id': 'zx10r', 'Date': '2024-01-17', 'Review Descriptions': 'ベタースカーレット/ホワイトは即完売だったので 諦めてましたが、再入荷通知有りやっと買えました。 白と赤の切り替えもいいしLサイズでタイトに着れて気分いいジャージです。', 'Rating': '5'}, {'Reviewer Id': 'ftr223', 'Date': '2024-03-14', 'Review Descriptions': 'やっぱりベッケンバウアーが一番好きです。しっかりしていて安っぽくない質感。少しタイトだけどきれいなシルエット。黒ならスラックスとYシャツの上から来ても違和感ないくらいフォーマルな印象もあります。 おすすめ。', 'Rating': '5'}, {'Reviewer Id': 'betanama', 'Date': '2024-03-11', 'Review Descriptions': 'ジャストサイズで着たかったので、他のレビューを参考にしてワンサイズ上げてXLを購入しました。（175㎝・70Kg） タイト過ぎず、理想どおりのちょうど良い感じでした。 これからの季節、愛用したいと思います。', 'Rating': '5'}, {'Reviewer Id': '2438', 'Date': '2024-02-02', 'Review Descriptions': 'デザインがかわいい。 会社に着て行ったら褒められました。 心斎橋の店頭で見たのですが、XSがなく、ネットで買ったら大正解でした！にじゅうまる！', 'Rating': '5'}]"
トップ / メンズ / ウェア・服 / トップス / ジャージ / オリジナルス / ベッケンバウアー / アディカラー クラシック / アディカラー クラシックス ベッケンバウアー トラックトップ（ジャージ）,アディカラー クラシックス ベッケンバウアー トラックトップ（ジャージ）,オリジナルス,"13,200","XS,S,M,L,XL,2XL,3XL",リサイクル&再生可能素材を一部使用したトップス。,"スリムフィット,フルジップ / リブ仕上げのスタンドカラー,ポリエステル100％（トリコット）,綿52% / リサイクルポリエステル48%（ピケ）,サイドにジップポケット,リブ仕上げの裾と袖口,商品番号：,色：,ブラック/ホワイト,生産国：,Pakistan,Vietnam","{'胸囲': {'XS': '95cm', 'S': '98cm', 'M': '103cm', 'L': '105cm', 'XL': '110cm', '2XL': '116cm', '3XL': '123cm'}, 'うしろ着丈': {'XS': '64cm', 'S': '65cm', 'M': '66cm', 'L': '66cm', 'XL': '67cm', '2XL': '69cm', '3XL': '70cm'}, '袖口幅': {'XS': '19cm', 'S': '19cm', 'M': '20cm', 'L': '20cm', 'XL': '20cm', '2XL': '20cm', '3XL': '21cm'}}","ウェア・服,トップス,ジャージ,オリジナルス,ベッケンバウアー,アディカラー,クラシックス,アディカラー クラシック,リサイクル素材と再生可能素材,EEP84","https://shop.adidas.jp/photo/II/II5763/s-II5763-on_model-standard_view-slq2eRe4xA.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-71-vRrJU0trKi.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-72-JsW2c52zao.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-73-yeYaENgdLt.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-74-G71Ow7sFTT.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-on_model-back_view-aXcc5hs3yo.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-on_model-walking_view-IUZGAfaADi.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-3d_torso-front_center_view-5sg7JnOGPp.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-on_model-detail_view_1-qwMeM9xqXW.jpg,https://shop.adidas.jp/photo/II/II5763/s-II5763-on_model-detail_view_2-chpJc4Nhfz.jpg","歴史が正しい方向に向かうこともある。アディダスのアーカイブモデルを復刻したこのシグネチャートラックトップは、タイムレスなルックスが魅力。トレフォイルロゴの刺しゅうでひねりを効かせ、とびきりソフトなコットン混紡素材を使用した、デイリーウェアにぴったりの一着。スリムフィットのフルジップの作りが、どんなコーディネートもスタイリッシュにまとめてくれる。おすすめのポイントは、かっちりとした雰囲気を演出するスタンドカラー。 

リサイクル素材と再生可能素材をブレンドした生地を70%以上使用したウェア。",27,"[{'Reviewer Id': 'SHE18', 'Date': '2024-01-21', 'Review Descriptions': 'ブラック×ホワイトがようやく再入荷し、購入できた。 緩く着たいため176cm58kgで2XLを購入しました。 タイトなデザインのため、緩く着たい方は2サイズアップをオススメします。', 'Rating': '5'}, {'Reviewer Id': 'Sato', 'Date': '2023-06-11', 'Review Descriptions': '身長186体重71の体型で2XLにしました。袖丈と着丈短過ぎず長過ぎず身幅もタイト目です。 生地はしっかりしてて縫製もきれいでした。', 'Rating': '4'}, {'Reviewer Id': 'tuna', 'Date': '2023-07-20', 'Review Descriptions': '品物は無茶苦茶、格好良いのに内側の柄にもと黒い二つのシミがあり、どうやっても消えない 返品しようとも思いましたがめんどくさいのでこのまま着ます(涙)', 'Rating': '1'}, {'Reviewer Id': 'yk138', 'Date': '2023-10-04', 'Review Descriptions': '色、フィット感、丈感、品質、着心地、全て大満足です。同モデルで他色のリリースを期待します。【欲しい色：ブラウン・キャメル・ベージュ】', 'Rating': '5'}, {'Reviewer Id': 'sukeshin', 'Date': '2024-02-16', 'Review Descriptions': 'ベッケンバウアーの生地はしっかりしていて気にいってます。ダブルジップなのもいいです。襟にもう少し張があってもいいかなとは思います。', 'Rating': '4'}, {'Reviewer Id': 'ken31', 'Date': '2024-02-06', 'Review Descriptions': 'オンラインで2023年12月に赤白のベッケンバウアーを購入して着心地がよかったので2024年2月に黒黒のベッケンバウアーを購入するも、ジッパーがズレて閉まる事がありました。 何度か試すも何回かに１度はジッパーがズレて閉まる事があり、赤白の同モデルではスムーズにジッパーが開閉するのに黒黒のモデルはスムーズにジッパーが開閉しないので不良交換でメールをしたが、サポート側からはこちら側の締め方が悪いと返信がきました。 納得いかないけど諦めるしかないので残念です。 店舗に置いている商品に関しては、オンラインで購入するより店舗で試着してから購入する事を強くお薦めします。', 'Rating': '1'}, {'Reviewer Id': 'zx10r', 'Date': '2024-01-17', 'Review Descriptions': 'ベタースカーレット/ホワイトは即完売だったので 諦めてましたが、再入荷通知有りやっと買えました。 白と赤の切り替えもいいしLサイズでタイトに着れて気分いいジャージです。', 'Rating': '5'}, {'Reviewer Id': 'ftr223', 'Date': '2024-03-14', 'Review Descriptions': 'やっぱりベッケンバウアーが一番好きです。しっかりしていて安っぽくない質感。少しタイトだけどきれいなシルエット。黒ならスラックスとYシャツの上から来ても違和感ないくらいフォーマルな印象もあります。 おすすめ。', 'Rating': '5'}, {'Reviewer Id': 'betanama', 'Date': '2024-03-11', 'Review Descriptions': 'ジャストサイズで着たかったので、他のレビューを参考にしてワンサイズ上げてXLを購入しました。（175㎝・70Kg） タイト過ぎず、理想どおりのちょうど良い感じでした。 これからの季節、愛用したいと思います。', 'Rating': '5'}, {'Reviewer Id': '2438', 'Date': '2024-02-02', 'Review Descriptions': 'デザインがかわいい。 会社に着て行ったら褒められました。 心斎橋の店頭で見たのですが、XSがなく、ネットで買ったら大正解でした！にじゅうまる！', 'Rating': '5'}]"
トップ / メンズ / スケートボーディング / ウェア・服 / トップス / パーカー(フーディー) / オリジナルス / シュムーフォイル / シュムーフォイル フェザーウェイトパーカー,シュムーフォイル フェザーウェイトパーカー,オリジナルス,"13,200","XS,S,M,L,XL,2XL,3XL",ゴンズのアートワーク入りの、プレミアムな軽量パーカー。,"レギュラーフィット,ドローコード付きフード,綿100%（フレンチテリー［裏毛］）,軽量素材,カンガルーポケット,リブ仕上げの袖口と裾,素材は、ベターコットンを通して、マスバランスと呼ばれるシステム経由で調達しているため、この製品には実際にベターコットンが使用されていない可能性があります。,商品番号：,色：,ワンダーホワイト/チームロイヤルブルー,生産国：,Cambodia","{'胸囲': {'XS': '110cm', 'S': '113cm', 'M': '118cm', 'L': '120cm', 'XL': '125cm', '2XL': '131cm', '3XL': '138cm'}, 'うしろ着丈': {'XS': '67cm', 'S': '68cm', 'M': '69cm', 'L': '69cm', 'XL': '70cm', '2XL': '72cm', '3XL': '73cm'}, 'フード長さ': {'XS': '53cm', 'S': '54cm', 'M': '54cm', 'L': '54cm', 'XL': '55cm', '2XL': '56cm', '3XL': '56cm'}, '袖丈': {'XS': '62cm', 'S': '62cm', 'M': '62cm', 'L': '62cm', 'XL': '62cm', '2XL': '62cm', '3XL': '62cm'}}","ウェア・服,トップス,パーカー(フーディー),スウェット（トレーナー）,オリジナルス,スケートボーディング,シュムーフォイル,マーク・ゴンザレス,ベターコットン,スケートボーディングウェア・服,KOO81","https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-on_model-standard_view-AKho4vuE7Z.jpg,https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-on_model-back_view-TUT6s7iCTN.jpg,https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-on_model-walking_view-FXRIba3gB5.jpg,https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-on_model-standard_outfit_view-quFMrns96Y.jpg,https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-flat-front_center_view-y9wUImdQHC.jpg,https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-flat-back_center_view-YOgIbws1RZ.jpg,https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-on_model-detail_view_1-FpU20Da0L8.jpg,https://shop.adidas.jp/photo/IU/IU0106/s-IU0106-on_model-detail_view_2-ND5eCdG4yw.jpg","マーク・ゴンザレスのアイコニックなアートワークと、軽量で機能的なデザインをミックス。羽のように軽い300グラムのフレンチテリー生地を使い、スケートボーディングに適した作りに仕立てた、シュムーフォイルがアクセントのスリーストライプスパーカー。

この製品に使われているコットンは、ベターコットンを通して供給されている。ベターコットンの調達は、「マスバランス」と呼ばれる生産物流管理モデルを通しており、最終製品までの過程を物理的に辿れるわけではない。

詳細はこちら：https://bettercotton.org/who-we-are/our-logo/",,
トップ / メンズ / ウェア・服 / トップス / ジャージ / オリジナルス / SST ボンデッドトラックトップ（ジャージ）,SST ボンデッドトラックトップ（ジャージ）,オリジナルス,"14,300","XS,S,M,L,XL,2XL,3XL",アディダスのDNAを受け継ぐ、ミニマルなデザインのトラックトップ。,"スリムフィット,フルジップ / リブ仕上げのボンバー襟,ポリエステル100%（プレーンウィーブ）,両サイドにジップポケット,伸縮性のある袖口と裾,商品番号：,色：,ブラック,生産国：,Cambodia","{'胸囲': {'XS': '95cm', 'S': '98cm', 'M': '103cm', 'L': '105cm', 'XL': '110cm', '2XL': '116cm', '3XL': '123cm'}, 'うしろ着丈': {'XS': '64cm', 'S': '65cm', 'M': '66cm', 'L': '66cm', 'XL': '67cm', '2XL': '69cm', '3XL': '70cm'}, '袖丈': {'XS': '77cm', 'S': '77cm', 'M': '78cm', 'L': '78cm', 'XL': '78cm', '2XL': '79cm', '3XL': '79cm'}, '袖口幅': {'XS': '21cm', 'S': '21cm', 'M': '22cm', 'L': '22cm', 'XL': '22cm', '2XL': '22cm', '3XL': '23cm'}}","ウェア・服,トップス,ジャージ,オリジナルス,KOP86","https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-on_model-standard_view-AczCR59huU.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-71-bjPpaFADHn.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-72-K8hGnZKhZF.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-73-dFtiuUUQDk.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-on_model-back_view-x6rvxUH7Su.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-on_model-walking_view-zKRPS2ets9.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-3d_torso-front_center_view-tv5Bzqg3zm.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-on_model-detail_view_1-b9pIlYKTAF.jpg,https://shop.adidas.jp/photo/IM/IM9883/s-IM9883-on_model-detail_view_2-vVB8pAwRy5.jpg",ただのトラックトップではない。これはアディダスのスポーツの伝統を受け継ぐスリムカットバージョン。家でくつろぐときも、街に出かけるときも、貴重品をきちんとしまっておけるジップポケットを備えているから、一日中快適に過ごせる。ソフトなプレーンウィーブ素材を使用した、生涯アクティブなライフスタイルを送りたい人のための動きやすい一着。,1,"[{'Reviewer Id': 'adisuki', 'Date': '2024-02-09', 'Review Descriptions': 'とにかくかっこいいです。勝利の三本線もブラックなのでさり気なくて大人っぽいです。身幅が細いので3XLにして身幅をゆったりさせて着ています。ポケットはファスナーつきなので、手ぶらで出かけられます。', 'Rating': '5'}]"
トップ / メンズ / ウェア・服 / アウター / ジャケット / オリジナルス / ファイヤーバード / フェイクレザー アディカラー スリーストライプス ルーズ ファイヤーバード トラックスーツジャケット,フェイクレザー アディカラー スリーストライプス ルーズ ファイヤーバード トラックスーツジャケット,オリジナルス,"17,600","XS,S,M,L,XL,2XL,3XL",アディダスの代名詞とも言えるトラックジャケットがフェイクレザーに。,"ルーズフィット,フルジップ / スタンドカラー,ポリウレタン100%（合成皮革）,両サイドにポケット,リブ仕上げの袖口と裾,商品番号：,色：,ワンダーベージュ","{'胸囲': {'XS': '111cm', 'S': '114cm', 'M': '119cm', 'L': '121cm', 'XL': '126cm', '2XL': '132cm', '3XL': '139cm'}, 'うしろ着丈': {'XS': '68cm', 'S': '69cm', 'M': '70cm', 'L': '70cm', 'XL': '71cm', '2XL': '73cm', '3XL': '74cm'}, '袖丈': {'XS': '63cm', 'S': '63cm', 'M': '63cm', 'L': '63cm', 'XL': '63cm', '2XL': '63cm', '3XL': '63cm'}, '袖口幅': {'XS': '18cm', 'S': '19cm', 'M': '19cm', 'L': '19cm', 'XL': '20cm', '2XL': '21cm', '3XL': '22cm'}}","ウェア・服,アウター,ジャケット,ジャージ,オリジナルス,ファイヤーバード,スプリングコレクション,アディカラー,スリー ストライプス,KWD36","https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-on_model-standard_view-TwriYu65Nf.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-71-MfNcfNCDda.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-72-AzoUSutI8V.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-73-yzp6uUQ0ko.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-on_model-back_view-7PaVs23hla.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-on_model-walking_view-LQHQQnR4YC.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-3d_torso-front_center_view-zVPOIbTpeH.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-on_model-detail_view_1-4pMAlUg4uE.jpg,https://shop.adidas.jp/photo/IZ/IZ4036/s-IZ4036-on_model-detail_view_2-0TlLpK1e9d.jpg",艶やかな素材を使って、アイコニックなデザインをぐっとおしゃれにしたトラックトップ。インスピレーションの源は、クラシックなファイヤーバード トラックスーツ。合成皮革を用い、伝統に意外なひねりを加えたバージョン。夜の外出時にリラックス感を与える、ゆとりを持たせた設計。袖口は手首にフィットするリブ編みにして、メリハリのあるシルエットを作り出している。,12,"[{'Reviewer Id': 'junichi1992', 'Date': '2024-01-14', 'Review Descriptions': 'ワンサイズ上にして腰のリブでしめてショート丈に着るのが今の気分！ 防寒性もしっかりあって今の季節は、アウターの中に！暖かくなってきたら主役の羽織ものとしていけます。 少しネックの部分が高いのが気になりますが許容範囲です�', 'Rating': '4'}, {'Reviewer Id': '2443e', 'Date': '2024-01-15', 'Review Descriptions': 'デザイン、カラーリングも満足。おかげさまで違うカラーも購入いたしました。サイズも通常Lサイズですが３XLを購入いたしました。おススメです。', 'Rating': '5'}, {'Reviewer Id': 'BTos', 'Date': '2024-01-21', 'Review Descriptions': '当方の体型は身長175cm・体重72kg・体型ガッチリで普段はXLを着用しております。 このジャケットのインナーにパーカーの着用を考えておりましたのでワンサイズ上を購入してよかったです。', 'Rating': '5'}, {'Reviewer Id': 'Customer', 'Date': '2024-02-23', 'Review Descriptions': '元々作りが大きめなのでサイズアップして買うと失敗する可能性があります。XSを買いましたがM~lくらいです。オーバーサイズの時代とはいえあまりにも大きいとだらしなくなるだけ。', 'Rating': '4'}, {'Reviewer Id': 'AA3SD', 'Date': '2024-02-02', 'Review Descriptions': '思ったより厚手の物で秋から春先ぐらいまで使えそう、Sサイズを購入少しルーズ過ぎるかなとも思うが中にパーカーなども合わせる事ができると思うので問題ないかと 色違いも是非購入したい', 'Rating': '5'}, {'Reviewer Id': 'lucky7878', 'Date': '2024-02-29', 'Review Descriptions': 'ベージュを購入。グランジからプレッピー、キレイめ、フォーマル風にもさり気なく合わせられ、着る者を選ばない。どことなく欧州的で、クラシカルな高級感ある存在感。 推しです。', 'Rating': '5'}, {'Reviewer Id': 'nobu', 'Date': '2024-02-16', 'Review Descriptions': 'ブルーバードカラーはダークトーンの洋服と映えます。コーディネイトの挑戦のしがいが出てきました。フェイクレザーの感じも素晴らしい!!', 'Rating': '5'}, {'Reviewer Id': 'hukachan', 'Date': '2024-02-27', 'Review Descriptions': '春先のアウターとして購入しました。 着心地も良いです。 あとは、ポリウレタンがどのくらいで加水分解するかですね。', 'Rating': '5'}, {'Reviewer Id': 'lost', 'Date': '2024-02-25', 'Review Descriptions': 'チープなフェイクレザーじゃなくしっかりしている。 普段着に着てとてもお洒落な雰囲気になる。 普通に洗濯できた。', 'Rating': '5'}, {'Reviewer Id': 'hyocar1946', 'Date': '2024-01-31', 'Review Descriptions': '最高です 今までなかったようなお洒落な感じ おすすめします。 色感やスタイルも良くてどんな場合でもベストです', 'Rating': '5'}]"
